name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'03a05Wa';2.310000;8.032760e-001;-1.143317e+001;1.980474e+001;6.912350e-002;2.267844e-002;1.714555e-001;2.785301e+001;-6.258989e+000;2.497219e+001;-1.625550e+000;3.460869e+001;7.267975e-003;4.308723e-001;1.090989e+001;2.146125e+001;2.078439e+001;8.275186e+002;1.314953e+003;-1.575876e+001;1.811757e+003;-2.342868e+001;2.608711e+003;-2.589111e+001
'03a05Wa';2.320000;7.889649e-001;-1.224926e+001;1.929741e+001;5.780743e-002;2.260265e-002;1.953721e-001;2.844480e+001;-5.334361e+000;2.582845e+001;9.283423e-001;3.425322e+001;1.508151e-002;2.478967e-001;1.119224e+001;2.150184e+001;2.285812e+001;5.371948e+002;1.521238e+003;-1.337951e+001;1.464556e+003;-2.396666e+001;2.315206e+003;-2.687485e+001
'03a05Wa';2.330000;7.467791e-001;-1.323455e+001;2.002817e+001;4.687141e-002;2.030930e-002;1.807505e-001;2.943270e+001;-3.260775e+000;2.453934e+001;6.585701e+000;3.389747e+001;2.180077e-002;1.930684e-001;1.135807e+001;2.116028e+001;2.478852e+001;5.267469e+002;1.629323e+003;0;1.474869e+003;-2.578564e+001;2.335856e+003;-2.809157e+001
'03a05Wa';2.340000;7.022534e-001;-1.485107e+001;2.113591e+001;4.491545e-002;1.460847e-002;1.582208e-001;2.959709e+001;1.005334e+000;2.206915e+001;1.150763e+001;3.356663e+001;2.313896e-002;1.518481e-001;1.153041e+001;2.085742e+001;2.678631e+001;3.133498e+002;1.736250e+003;-2.641881e+000;1.243083e+003;-2.498720e+001;2.201882e+003;-2.944636e+001
'03a05Wa';2.350000;6.640579e-001;-1.661657e+001;2.289829e+001;4.220806e-002;7.149319e-003;1.401674e-001;2.948997e+001;5.071885e+000;2.012353e+001;1.490921e+001;3.326155e+001;2.778866e-002;6.343871e-002;1.167928e+001;2.055314e+001;2.649361e+001;4.765151e+002;1.706018e+003;-1.130825e+001;1.358782e+003;-2.594947e+001;2.275724e+003;-2.885527e+001
'03a05Wa';2.360000;6.225464e-001;-1.824574e+001;2.443665e+001;4.128225e-002;-2.354062e-003;1.321161e-001;3.038319e+001;8.556898e+000;1.883859e+001;1.608847e+001;3.302362e+001;2.435992e-002;7.046977e-002;1.180213e+001;2.019123e+001;2.667824e+001;4.867498e+002;1.732869e+003;-1.075598e+001;1.357737e+003;-2.522220e+001;2.279906e+003;-2.848763e+001
'03a05Wa';2.370000;6.104245e-001;-1.859273e+001;2.443681e+001;4.199916e-002;-7.796168e-003;1.157979e-001;3.086354e+001;1.042424e+001;1.783566e+001;1.692608e+001;3.288265e+001;2.156044e-002;8.316454e-002;1.143841e+001;1.960900e+001;2.748161e+001;4.866307e+002;1.647606e+003;-1.015731e+001;1.340290e+003;-2.532012e+001;2.264586e+003;-2.869233e+001
'03a05Wa';2.380000;5.972044e-001;-1.883009e+001;2.310768e+001;4.439854e-002;-1.056337e-002;9.816102e-002;3.126435e+001;1.199955e+001;1.827126e+001;1.644885e+001;3.287829e+001;1.427881e-002;7.045984e-002;9.956817e+000;1.893934e+001;2.703615e+001;3.620732e+002;1.527953e+003;5.075629e-001;1.227906e+003;-2.739451e+001;2.153090e+003;-2.652859e+001
'03a05Wa';2.390000;5.782991e-001;-1.951030e+001;2.244857e+001;4.180770e-002;-1.050661e-002;7.520672e-002;3.129874e+001;1.405147e+001;2.002520e+001;1.310983e+001;3.289248e+001;1.217915e-002;1.042570e-001;8.208192e+000;1.772509e+001;2.270047e+001;5.119895e+002;1.493547e+003;-3.939246e+000;1.462333e+003;-2.372667e+001;2.343238e+003;-1.924743e+001
'03a05Wa';2.400000;5.930170e-001;-1.961085e+001;2.242670e+001;3.882615e-002;-1.048843e-002;1.072328e-001;2.930220e+001;1.502285e+001;2.507816e+001;5.943113e+000;3.286951e+001;9.364513e-003;1.824314e-001;7.156645e+000;1.600768e+001;1.663883e+001;6.008427e+002;1.464615e+003;-5.048288e+000;1.624469e+003;-2.139235e+001;2.513724e+003;-9.754010e+000
'03a05Wa';2.410000;8.419933e-001;-1.700437e+001;2.091566e+001;5.045363e-002;-1.773747e-002;4.464998e-001;2.389751e+001;1.457890e+001;3.141467e+001;-6.992556e+000;3.273356e+001;6.175468e-003;2.739482e-001;7.490619e+000;1.406815e+001;1.313877e+001;6.103543e+002;1.491616e+003;-2.553740e+000;1.777902e+003;-1.573983e+001;2.750050e+003;-3.759407e+000
'03a05Wa';2.420000;1.262946e+000;-1.262423e+001;1.701767e+001;6.148705e-002;-2.742687e-002;6.753965e-001;1.655639e+001;1.381196e+001;3.649768e+001;-1.976175e+001;3.259649e+001;1.471906e-002;1.107487e+000;8.479678e+000;1.286915e+001;1.217847e+001;5.938728e+002;1.357863e+003;-5.770845e-001;1.736093e+003;-1.387810e+001;2.734566e+003;-1.550059e+000
'03a05Wa';2.430000;1.676359e+000;-7.962252e+000;1.223868e+001;6.986781e-002;-3.579962e-002;8.511309e-001;1.162076e+001;1.106432e+001;4.057347e+001;-2.723374e+001;3.250546e+001;2.062429e-002;1.020833e+000;9.540287e+000;1.312357e+001;1.242325e+001;6.027603e+002;1.362728e+003;-1.051171e-001;1.745702e+003;-1.456720e+001;2.753963e+003;-1.068457e+000
'03a05Wa';2.440000;1.809841e+000;-6.269943e+000;9.950109e+000;6.837441e-002;-3.768989e-002;6.954734e-001;1.034698e+001;9.521083e+000;4.398861e+001;-2.882360e+001;3.250171e+001;2.221499e-002;1.039569e+000;1.021714e+001;1.461815e+001;1.297672e+001;6.609553e+002;1.400248e+003;-5.031369e+000;1.756642e+003;-1.444941e+001;2.698547e+003;-8.996721e-001
'03a05Wa';2.450000;1.757084e+000;-6.047058e+000;1.010488e+001;6.516286e-002;-3.541776e-002;5.567152e-001;1.090018e+001;7.668175e+000;4.576689e+001;-2.623822e+001;3.257679e+001;1.331533e-002;3.787615e-001;1.016967e+001;1.624642e+001;1.416121e+001;6.534959e+002;1.486399e+003;-5.815909e+000;1.746478e+003;-1.797141e+001;2.696706e+003;-1.317641e+000
'03a05Wa';2.460000;1.702736e+000;-7.135048e+000;1.162080e+001;6.147116e-002;-2.977262e-002;4.863163e-001;1.113858e+001;7.322214e+000;4.458630e+001;-2.351066e+001;3.266558e+001;6.579870e-003;4.150982e-001;9.396501e+000;1.692688e+001;1.430057e+001;6.680003e+002;1.577653e+003;-8.703238e+000;1.743069e+003;-1.628335e+001;2.698658e+003;-9.133689e-001
'03a05Wa';2.470000;1.730733e+000;-7.552660e+000;1.268996e+001;5.602153e-002;-2.450830e-002;4.349677e-001;1.143033e+001;5.604740e+000;4.420303e+001;-2.173005e+001;3.272905e+001;3.081175e-003;4.783733e-001;7.490681e+000;1.616044e+001;1.373469e+001;7.213220e+002;1.640381e+003;-1.153763e+001;1.738802e+003;-1.501798e+001;2.697728e+003;-7.969062e-001
'03a05Wa';2.480000;1.801313e+000;-7.388937e+000;1.245475e+001;5.625331e-002;-2.000313e-002;4.721936e-001;1.209083e+001;2.098989e+000;4.520987e+001;-2.033713e+001;3.274383e+001;2.807553e-003;5.189070e-001;4.791784e+000;1.431171e+001;1.284324e+001;6.903113e+002;1.850635e+003;-8.988783e+000;1.687459e+003;-1.534588e+001;2.667310e+003;-1.618385e+000
'03a05Wa';2.490000;1.759209e+000;-7.432631e+000;1.256752e+001;7.455783e-002;-1.960619e-002;5.919884e-001;1.370749e+001;-7.584960e-001;4.358139e+001;-1.702935e+001;3.274474e+001;2.411799e-003;6.918408e-001;3.057423e+000;1.325402e+001;1.266751e+001;5.763163e+002;1.711316e+003;-7.232186e+001;1.597801e+003;-7.772092e+001;2.484846e+003;-6.877943e+001
'03a05Wa';2.500000;1.284502e+000;-1.078462e+001;1.595550e+001;6.641757e-002;-1.917116e-002;1.036280e+000;1.908660e+001;2.881318e+000;3.432140e+001;-1.107078e+001;0;0;0;0;0;0;4.600715e+002;1.546507e+003;-1.351736e+002;1.456626e+003;-1.398773e+002;2.362481e+003;-1.355257e+002
'03a05Wa';2.510000;7.248971e-001;-1.486457e+001;2.218124e+001;5.591260e-002;-1.211521e-002;9.566742e-001;2.936224e+001;6.999176e+000;2.584108e+001;-1.192066e+000;0;0;0;0;0;0;3.654263e+002;1.312495e+003;-201;1.318345e+003;-201;2.225156e+003;-201
'03a05Wa';2.520000;2.330536e-001;-2.022591e+001;2.984042e+001;2.079700e-002;-4.636260e-003;7.030180e-001;3.768203e+001;1.439299e+001;2.099018e+001;4.598905e+000;0;0;0;0;0;0;3.750013e+002;1.291120e+003;-201;1.258102e+003;-201;2.292287e+003;-201
'03a05Wa';2.530000;1.380633e-001;-2.446292e+001;3.486384e+001;2.152638e-002;-1.381872e-003;1.158628e-001;4.073248e+001;2.079430e+001;2.405484e+001;2.675197e+000;0;0;0;0;0;0;4.321598e+002;1.489348e+003;-1.412236e+002;1.329566e+003;-1.457167e+002;2.357902e+003;-1.451809e+002
'03a05Wa';2.540000;1.891127e-001;-2.366663e+001;3.413203e+001;2.329105e-002;-9.503772e-003;1.130138e-001;3.819479e+001;2.112409e+001;1.452054e+001;-1.016492e+000;3.352236e+001;0;0;7.074336e+000;1.845040e+001;2.630884e+001;4.058215e+002;1.754317e+003;-1.113354e+002;1.302777e+003;-8.771941e+001;2.360808e+003;-8.865710e+001
'03a05Wa';2.550000;2.430551e-001;-2.307375e+001;3.181435e+001;3.460988e-002;-1.700451e-002;1.251332e-001;3.469868e+001;2.135959e+001;1.041064e+001;9.025920e-001;3.369230e+001;0;0;8.113033e+000;2.173228e+001;2.451731e+001;5.337933e+002;1.729512e+003;0;1.442266e+003;-3.138987e+001;2.398470e+003;-2.988910e+001
'03a05Wa';2.560000;3.309558e-001;-2.053720e+001;2.934761e+001;4.677075e-002;-2.051430e-002;1.818553e-001;3.315567e+001;1.568266e+001;3.578011e+000;8.576008e+000;3.392734e+001;0;0;9.700089e+000;2.529420e+001;2.196186e+001;6.254868e+002;1.537671e+003;-2.576459e+001;1.542468e+003;-2.968882e+001;2.464142e+003;-2.602192e+001
'03a05Wa';2.570000;3.696600e-001;-2.203540e+001;2.815338e+001;4.761313e-002;-1.869733e-002;1.997911e-001;3.081272e+001;1.712806e+001;1.276658e+001;1.643173e+001;3.393126e+001;0;0;9.859038e+000;2.688400e+001;1.994619e+001;6.684883e+002;1.329757e+003;-1.740872e+001;1.610727e+003;-3.121635e+001;2.394271e+003;-2.239554e+001
'03a05Wa';2.580000;4.374787e-001;-2.085451e+001;2.539135e+001;4.539891e-002;-1.688860e-002;1.736918e-001;2.891273e+001;1.710769e+001;1.611965e+001;1.780154e+001;3.394127e+001;3.650939e-002;1.833720e+000;8.788836e+000;2.660300e+001;1.740700e+001;6.394939e+002;1.478821e+003;-1.673633e+001;1.672864e+003;-2.428984e+001;2.506281e+003;-1.706605e+001
'03a05Wa';2.590000;4.555157e-001;-1.971605e+001;2.239083e+001;3.574323e-002;-1.290421e-002;1.624836e-001;2.483414e+001;1.948150e+001;2.176729e+001;1.982616e+001;3.403121e+001;2.527776e-002;1.294471e+000;7.658695e+000;2.750371e+001;1.481573e+001;4.960713e+002;1.486285e+003;-4.618814e+000;1.591803e+003;-1.973672e+001;2.479328e+003;-1.028353e+001
'03a05Wa';2.600000;5.827944e-001;-1.598293e+001;1.858973e+001;4.521835e-002;-5.286572e-003;1.874972e-001;1.878366e+001;1.760038e+001;2.402795e+001;1.469600e+001;3.419067e+001;1.248296e-002;6.308312e-001;7.214996e+000;2.823409e+001;1.164109e+001;4.827667e+002;1.408453e+003;-4.741392e-001;1.637143e+003;-1.566071e+001;2.653272e+003;-2.964213e+000
'03a05Wa';2.610000;9.066083e-001;-1.179464e+001;1.528922e+001;5.993943e-002;-1.115897e-003;4.821640e-001;1.312424e+001;1.095417e+001;3.044155e+001;6.974458e+000;3.437071e+001;2.006434e-002;1.568563e+000;6.933151e+000;2.905598e+001;1.137916e+001;3.334372e+002;1.496457e+003;1.071076e+001;1.524026e+003;-1.754252e+001;2.579180e+003;7.975379e-002
'03a05Wa';2.620000;1.362112e+000;-6.859932e+000;1.008401e+001;6.901556e-002;-7.986779e-004;6.811175e-001;8.415381e+000;2.219715e+000;3.606508e+001;-2.056693e+000;3.460170e+001;2.250659e-002;1.823351e+000;6.632838e+000;3.016970e+001;1.386677e+001;5.273842e+002;1.791984e+003;0;1.517094e+003;-1.816051e+001;2.583810e+003;-1.126896e+000
'03a05Wa';2.630000;1.695065e+000;-5.493044e+000;8.798160e+000;7.367810e-002;-3.555694e-003;8.336766e-001;8.352997e+000;-4.018427e+000;4.044553e+001;-8.662950e+000;3.488003e+001;1.633499e-002;1.750105e+000;6.143698e+000;3.118017e+001;1.665065e+001;8.984077e+002;1.731570e+003;-1.608388e+001;1.725124e+003;-1.338831e+001;2.659831e+003;-3.726437e+000
'03a05Wa';2.640000;1.839706e+000;-5.795266e+000;9.382087e+000;7.974540e-002;-2.210748e-003;8.784602e-001;1.036477e+001;-8.225854e+000;3.922955e+001;-9.032019e+000;3.512898e+001;8.606387e-003;5.720047e-001;5.770691e+000;2.989760e+001;1.844424e+001;1.104268e+003;1.903793e+003;-2.070528e+001;1.719522e+003;-1.333768e+001;2.657504e+003;-7.251698e+000
'03a05Wa';2.650000;1.861233e+000;-7.475372e+000;1.217177e+001;9.303325e-002;1.841430e-003;9.452868e-001;1.321065e+001;-1.098193e+001;3.631161e+001;-7.423341e+000;3.519576e+001;9.199520e-003;4.941321e-001;5.541306e+000;2.685883e+001;1.884085e+001;8.319577e+002;1.737381e+003;-2.232977e+001;1.684595e+003;-1.618426e+001;2.565280e+003;-1.219016e+001
'03a05Wa';2.660000;1.620800e+000;-9.505722e+000;1.558897e+001;1.035091e-001;-2.746503e-003;1.282000e+000;1.747760e+001;-1.030370e+001;2.818897e+001;-4.135895e+000;3.510423e+001;1.791498e-002;3.364628e-001;7.168835e+000;2.270614e+001;2.110818e+001;4.551480e+002;1.769760e+003;0;1.449148e+003;-2.297022e+001;2.429033e+003;-2.043282e+001
'03a05Wa';2.670000;1.125149e+000;-1.415719e+001;2.200857e+001;8.837715e-002;-8.313368e-003;1.259853e+000;2.738702e+001;-2.647452e+000;1.817290e+001;-3.058686e-001;3.490526e+001;4.165067e-002;1.997745e+000;8.927133e+000;2.149909e+001;2.087630e+001;2.781873e+002;1.180782e+003;-5.635927e+000;1.298691e+003;-2.412611e+001;2.039248e+003;-2.563608e+001
'03a05Wa';2.680000;6.712988e-001;-1.758516e+001;2.736627e+001;7.012091e-002;-1.081173e-002;1.017695e+000;3.595796e+001;4.734807e+000;8.412971e+000;5.423801e+000;3.467001e+001;4.943818e-002;1.931570e+000;9.446570e+000;1.986533e+001;2.135246e+001;3.395777e+002;1.076594e+003;0;1.209187e+003;-2.222732e+001;1.966964e+003;-2.938874e+001
'03a05Wa';2.690000;5.073010e-001;-1.896963e+001;3.026579e+001;5.541007e-002;4.507887e-004;5.194613e-001;4.063541e+001;9.413311e+000;5.186164e+000;1.391395e+001;3.456895e+001;5.876082e-002;2.780372e+000;8.742344e+000;2.000380e+001;1.928766e+001;3.301075e+002;1.196064e+003;-1.054639e+002;1.133059e+003;-8.075928e+001;1.916295e+003;-8.601608e+001
'03a05Wa';2.700000;6.009127e-001;-1.715487e+001;2.850452e+001;5.838329e-002;9.550328e-003;2.894162e-001;3.871069e+001;6.539091e+000;7.342394e+000;2.080598e+001;0;0;0;0;0;0;5.859644e+002;1.422098e+003;-1.373092e+002;1.250047e+003;-1.410283e+002;2.210421e+003;-1.444290e+002
'03a05Wa';2.710000;6.433269e-001;-1.512476e+001;2.897039e+001;4.297322e-002;1.402602e-002;3.542385e-001;3.810667e+001;5.357750e+000;9.319706e+000;2.238236e+001;0;0;0;0;0;0;8.065552e+002;2.025200e+003;-201;1.235273e+003;-201;2.260308e+003;-201
'03a05Wa';2.720000;7.205035e-001;-1.644169e+001;2.881426e+001;3.140471e-002;-1.522267e-003;5.598218e-001;3.590418e+001;9.342144e+000;7.091639e+000;1.158573e+001;0;0;0;0;0;0;8.280998e+002;1.918961e+003;-201;1.265567e+003;-201;2.311080e+003;-201
'03a05Wa';2.730000;8.848506e-001;-1.491493e+001;2.607466e+001;1.386564e-002;-1.441949e-002;6.930701e-001;3.213408e+001;9.465985e+000;4.499198e+000;-2.177259e+000;0;0;0;0;0;0;7.330466e+002;1.978472e+003;-201;1.329014e+003;-201;2.426476e+003;-201
'03a05Wa';2.740000;1.017567e+000;-1.326997e+001;1.950358e+001;1.044227e-002;-2.225675e-002;7.253584e-001;2.492313e+001;9.044349e+000;5.751741e+000;-9.362082e+000;0;0;0;0;0;0;6.765701e+002;1.359313e+003;-201;1.520799e+003;-201;2.528915e+003;-201
'03a05Wa';2.750000;1.091830e+000;-9.658069e+000;1.613891e+001;3.140276e-003;-1.627136e-002;6.273134e-001;2.130630e+001;4.389972e+000;6.648072e+000;-6.347788e+000;0;0;0;0;0;0;8.308555e+002;1.506168e+003;-201;1.606946e+003;-201;2.580612e+003;-201
'03a05Wa';2.760000;1.061231e+000;-7.168110e+000;1.387372e+001;5.317472e-003;-8.410227e-003;5.378793e-001;1.614524e+001;5.447145e+000;8.965057e+000;-3.086627e+000;0;0;0;0;0;0;8.795626e+002;1.361712e+003;-201;1.743149e+003;-201;2.608846e+003;-201
'03a05Wa';2.770000;1.154055e+000;-8.451976e+000;1.636920e+001;1.770130e-002;-1.403756e-002;7.077456e-001;1.655251e+001;8.399166e+000;3.495433e+000;-1.069232e+001;0;0;0;0;0;0;7.354500e+002;1.380449e+003;-201;1.563372e+003;-1.338180e+002;2.532438e+003;-1.388095e+002
'03a05Wa';2.780000;1.357358e+000;-9.055685e+000;1.689975e+001;3.880143e-002;-2.337898e-002;9.648345e-001;1.834365e+001;1.023463e+001;-2.702585e+000;-2.532253e+001;3.872426e+001;0;4.570918e+000;1.003520e+000;2.973921e+000;1.869038e+001;6.138770e+002;1.387902e+003;0;1.504138e+003;-6.922242e+001;2.556265e+003;-7.610651e+001
'03a05Wa';2.790000;1.670563e+000;-1.077254e+001;1.982323e+001;6.819214e-002;-3.589543e-002;1.449386e+000;2.266283e+001;8.132050e+000;-1.385040e+001;-3.841106e+001;3.897160e+001;0;4.453831e+000;2.468671e+000;3.845708e+000;1.947968e+001;4.401278e+002;1.555615e+003;7.066982e+000;1.260604e+003;1.742252e-001;2.478385e+003;-1.274333e+001
'03a05Wa';2.800000;2.111015e+000;-7.700091e+000;1.901205e+001;8.375040e-002;-3.587790e-002;1.912959e+000;2.150363e+001;1.335079e+000;-2.169219e+001;-4.540709e+001;3.949437e+001;5.912535e-002;4.336745e+000;5.059040e+000;6.197312e+000;2.112856e+001;6.405785e+002;1.645634e+003;0;1.331558e+003;2.868980e+000;2.518648e+003;-1.083647e+001
'03a05Wa';2.810000;2.574366e+000;-4.197825e+000;1.818059e+001;8.837496e-002;-3.361567e-002;2.195576e+000;1.679362e+001;-7.977516e+000;-2.521935e+001;-4.668044e+001;4.008418e+001;5.912535e-002;4.219659e+000;6.663622e+000;9.156047e+000;2.250362e+001;8.162446e+002;1.492024e+003;7.397902e+000;1.485405e+003;7.278181e+000;2.489861e+003;-9.064099e+000
'03a05Wa';2.820000;2.834710e+000;-2.084855e+000;1.711999e+001;7.330547e-002;-2.716442e-002;2.315175e+000;1.380243e+001;-1.437386e+001;-2.838581e+001;-4.288385e+001;4.054176e+001;6.396011e-002;3.215781e+000;8.192883e+000;1.278430e+001;2.280524e+001;9.820942e+002;1.372231e+003;6.020795e+000;1.611752e+003;8.841439e+000;2.507821e+003;-6.168120e+000
'03a05Wa';2.830000;2.842787e+000;-3.221804e+000;1.853928e+001;6.726023e-002;-1.978750e-002;2.205121e+000;1.419872e+001;-2.084152e+001;-3.093807e+001;-3.823244e+001;4.078193e+001;5.112380e-002;1.993605e+000;8.688622e+000;1.657483e+001;2.233308e+001;9.477670e+002;1.204492e+003;3.085748e+000;1.703232e+003;1.015926e+001;2.530523e+003;-3.471775e+000
'03a05Wa';2.840000;2.767307e+000;-4.978157e+000;1.990793e+001;5.402087e-002;-1.085271e-002;2.039880e+000;1.552658e+001;-2.374412e+001;-3.230025e+001;-3.092534e+001;4.065771e+001;3.431987e-002;6.854985e-001;7.871595e+000;2.122159e+001;2.199285e+001;9.147280e+002;1.205438e+003;-1.475306e+000;1.647527e+003;1.076268e+001;2.564862e+003;-2.246568e+000
'03a05Wa';2.850000;2.959592e+000;-5.110156e+000;2.066789e+001;6.326959e-002;-8.211273e-003;2.122002e+000;1.423983e+001;-2.643019e+001;-3.187942e+001;-2.810544e+001;4.039173e+001;1.144308e-002;7.355059e-001;6.788422e+000;2.980276e+001;2.079664e+001;1.005800e+003;1.394275e+003;-4.931511e+000;1.541715e+003;6.510215e+000;2.564462e+003;-1.654464e+000
'03a05Wa';2.860000;3.099401e+000;-6.860563e+000;2.146835e+001;7.289544e-002;-1.049987e-002;2.628407e+000;1.132903e+001;-2.367565e+001;-2.453005e+001;-2.905320e+001;4.000745e+001;6.379441e-003;7.690592e-001;5.471350e+000;3.431816e+001;2.024291e+001;1.121224e+003;1.464957e+003;-6.820108e+000;1.435790e+003;3.687560e-001;2.556907e+003;-3.278213e+000
'03a05Wa';2.870000;3.074430e+000;-8.052526e+000;1.948261e+001;8.943748e-002;-1.560935e-002;3.075803e+000;6.746083e+000;-1.858395e+001;-1.569946e+001;-3.238153e+001;3.961464e+001;1.272507e-002;7.163882e-001;3.230587e+000;3.599074e+001;1.569526e+001;1.149333e+003;1.504513e+003;-8.853567e+000;1.426717e+003;-4.633562e+000;2.568059e+003;-1.844221e+000
'03a05Wa';2.880000;2.733807e+000;-7.239398e+000;1.539625e+001;8.644850e-002;-1.509957e-002;3.236893e+000;1.896304e+000;-1.268460e+001;-3.681608e+000;-3.371867e+001;3.940143e+001;1.658797e-002;3.955588e-001;1.477262e+000;3.287733e+001;1.435563e+001;1.124067e+003;1.312095e+003;-7.348622e+001;1.531437e+003;-7.134100e+001;2.600007e+003;-6.869549e+001
'03a05Wa';2.890000;2.329082e+000;-2.651845e+000;8.939312e+000;7.996241e-002;-9.986456e-003;2.415266e+000;-7.871609e-001;-9.485913e+000;5.812541e+000;-2.537032e+001;0;0;0;0;0;0;8.912249e+002;2.691747e+003;-1.385393e+002;1.542400e+003;-1.363941e+002;2.624651e+003;-1.338654e+002
'03a05Wa';2.900000;1.696170e+000;8.750040e-001;8.850919e+000;5.737889e-002;4.539502e-003;1.753018e+000;5.992832e-001;-6.660050e+000;1.202967e+001;-5.489065e+000;0;0;0;0;0;0;8.937856e+002;2.605440e+003;-201;1.595146e+003;-201;2.649257e+003;-201
'03a05Wa';2.910000;1.066482e+000;-2.570439e+000;1.553345e+001;3.152710e-002;1.473527e-002;8.808004e-001;6.946149e+000;4.653009e-002;1.332908e+001;1.269790e+001;0;0;0;0;0;0;8.421491e+002;2.568302e+003;-201;1.619704e+003;-201;2.653342e+003;-201
'03a05Wa';2.920000;5.377994e-001;-7.076823e+000;2.235610e+001;-1.754894e-003;2.172188e-002;5.701386e-001;1.067783e+001;7.351757e+000;9.503020e+000;2.592705e+001;0;0;0;0;0;0;9.843766e+002;1.115128e+003;-201;1.733010e+003;-201;2.658549e+003;-201
'03a05Wa';2.930000;3.599313e-001;-3.099918e+000;1.598410e+001;-1.941830e-002;2.610964e-002;2.604281e-001;3.264763e+000;5.882374e+000;1.222089e+001;1.785145e+001;0;0;0;0;0;0;9.214531e+002;9.659601e+002;-201;1.777197e+003;-201;2.670971e+003;-201
'03a05Wa';2.940000;4.152036e-001;6.239806e+000;3.479596e+000;8.393559e-003;2.871113e-002;1.856699e-001;-9.572272e+000;-1.145196e+000;7.705622e+000;2.738686e+000;0;0;0;0;0;0;9.187207e+002;9.645765e+002;-201;1.837821e+003;-201;2.724774e+003;-201
'03a05Wa';2.950000;5.936853e-001;1.548322e+001;-8.312884e+000;3.876849e-002;2.485543e-002;1.659524e-001;-2.169209e+001;-5.857829e+000;4.094436e+000;-1.093583e+001;0;0;0;0;0;0;9.153615e+002;9.015057e+002;-201;1.903003e+003;-201;2.752719e+003;-201
'03a05Wa';2.960000;8.322464e-001;1.923678e+001;-1.192682e+001;4.515259e-002;2.497017e-002;2.120997e-001;-2.860928e+001;-3.938356e+000;-3.282699e+000;-1.141836e+001;0;0;0;0;0;0;8.046067e+002;9.441577e+002;-201;1.836172e+003;-201;2.685040e+003;-201
'03a05Wa';2.970000;1.104642e+000;2.227908e+001;-1.332413e+001;2.076234e-002;2.697641e-002;3.149529e-001;-3.459648e+001;-1.913209e+000;-2.123420e+000;-3.679875e+000;0;0;0;0;0;0;9.284297e+002;1.035155e+003;-201;1.940818e+003;-201;2.716906e+003;-201
'03a05Wa';2.980000;1.355233e+000;2.602411e+001;-1.520135e+001;7.511882e-003;3.070554e-002;4.473166e-001;-4.084787e+001;-2.835380e+000;2.549315e-001;-2.712945e+000;0;0;0;0;0;0;8.420317e+002;1.011119e+003;-201;1.925418e+003;-201;2.679836e+003;-201
'03a05Wa';2.990000;1.540112e+000;2.574039e+001;-1.418643e+001;1.990943e-002;2.506124e-002;5.346453e-001;-4.034115e+001;-3.667173e+000;-3.424336e-002;-5.762136e+000;0;0;0;0;0;0;7.648908e+002;1.273271e+003;-201;1.746252e+003;-201;2.568326e+003;-201
'03a05Wa';3.000000;1.701899e+000;2.633401e+001;-1.250617e+001;3.789605e-002;2.710532e-002;6.404499e-001;-3.889732e+001;-7.260006e+000;7.907320e-001;-1.133023e+001;0;0;0;0;0;0;6.341099e+002;1.197537e+003;-201;1.629193e+003;-201;2.504998e+003;-201
'03a05Wa';3.010000;1.778663e+000;2.567406e+001;-1.084879e+001;5.146788e-002;2.834156e-002;7.522103e-001;-3.546658e+001;-1.161285e+001;3.402186e+000;-1.365622e+001;0;0;0;0;0;0;7.262770e+002;1.269748e+003;-201;1.672765e+003;-201;2.541532e+003;-201
'03a05Wa';3.020000;1.854425e+000;2.708092e+001;-1.135073e+001;3.820879e-002;3.581756e-002;8.592572e-001;-3.383886e+001;-1.672994e+001;1.063542e+001;-1.200520e+001;0;0;0;0;0;0;7.845135e+002;9.063677e+002;-201;1.855209e+003;-201;2.686314e+003;-201
'03a05Wa';3.030000;1.946089e+000;2.700223e+001;-1.326414e+001;2.833465e-002;3.064284e-002;9.750641e-001;-3.185869e+001;-1.885735e+001;1.404192e+001;-1.410963e+001;0;0;0;0;0;0;6.190548e+002;7.188284e+002;-201;1.713523e+003;-201;2.566228e+003;-201
'03a05Wa';3.040000;1.955188e+000;2.817780e+001;-1.463173e+001;1.558514e-002;3.494978e-002;1.091896e+000;-3.347226e+001;-1.970486e+001;1.405409e+001;-1.376548e+001;0;0;0;0;0;0;5.997178e+002;7.745439e+002;-201;1.670680e+003;-201;2.598270e+003;-201
'03a05Wa';3.050000;1.779106e+000;2.732139e+001;-1.270532e+001;3.241662e-002;3.686117e-002;1.073069e+000;-3.499995e+001;-2.021688e+001;7.367866e+000;-1.264976e+001;0;0;0;0;0;0;8.981325e+002;1.262436e+003;-201;1.726331e+003;-201;2.660292e+003;-201
